2.73984,1.67482
3.60156,2.22999
-0.331238,-0.193833
-0.317532,-0.570891
-0.51216,0.416894
2.14265,1.58133
1.39148,1.03815
0.133167,-0.306989
1.58902,2.15089
0.800674,1.09725
1.52492,1.93814
2.43004,2.38205
-0.354912,-0.149342
1.87066,0.886347
1.4973,1.55393
1.38729,0.5803
-0.739713,0.778594
2.24459,2.24209
1.46471,1.10424
0.0646662,0.606311
1.07223,-0.174328
1.34859,1.3637
-0.113197,0.932597
0.277137,-0.0597753
2.27483,1.93595
1.44566,0.707609
0.502602,0.572057
0.259924,-0.201101
0.30345,-0.607126
1.21715,0.855609
2.52106,2.30953
1.3434,0.997104
-0.192458,-0.433334
1.82738,2.4606
-0.172567,-0.0730468
0.870244,0.410007
1.0765,1.94649
2.46831,1.72562
1.13613,0.635493
1.31052,1.74953
1.16902,1.74734
1.7528,0.946103
0.634315,0.843704
1.49673,0.91129
-0.337285,-0.197295
0.753014,0.23671
1.01715,0.780276
-0.359717,0.137395
2.56734,2.48491
2.32586,1.06545
2.75397,2.76659
0.752937,1.10031
-0.0860159,1.62068
-0.857074,-0.582611
0.838767,0.470659
1.68635,1.94567
0.973701,0.165456
0.676562,0.80562
0.240769,0.286414
2.3331,2.97163
2.51136,2.31835
1.37552,1.50283
2.52547,1.63829
1.65548,2.04055
2.28463,2.163
0.852845,-0.892806
0.399396,0.732472
1.28849,0.775957
2.75303,1.38362
2.91578,2.35176
-0.604967,-0.257286
-0.687344,0.231081
1.77748,1.96819
2.82449,1.79036
0.294159,1.03386
0.114025,-0.379314
0.0712899,1.16665
1.4512,-0.0475619
1.59829,0.617372
0.903564,0.989245
-1.40671,-1.01337
0.0976601,0.215803
-1.69794,-1.64987
0.576253,0.249618
-0.29456,-0.848222
2.79211,0.490124
2.09388,0.436516
1.48796,0.698839
-0.711315,1.80158
0.251773,0.788495
3.41686,1.02832
-2.71076,-0.0170966
0.612118,1.86197
2.70784,1.02137
0.339308,0.21822
-0.606362,0.99864
0.806009,0.496373
4.01419,1.79067
2.61841,2.1629
-2.52936,0.767346
-1.29069,0.94767
2.63468,2.5771
7.98583,1.33815
-1.06277,0.128444
0.313957,3.17235
-0.0775302,0.325274
3.23395,0.728065
0.308027,0.423092
-0.954462,3.08275
1.19793,0.229004
-2.19158,-0.480501
4.78995,2.63589
-1.70122,-0.517806
-0.864958,-0.140191
1.3931,-1.04
-2.77296,0.140427
-3.39551,0.0903234
2.46623,0.162063
4.40338,1.90175
0.362574,0.809584
1.40573,0.865957
0.512437,2.14715
2.52613,0.826719
2.05343,1.59209
3.18574,2.41208
1.55644,0.810281
0.55753,2.60201
-3.17866,0.0926128
3.35553,2.24318
-1.40546,-0.625221
0.164631,0.643711
-4.10723,0.334931
0.192957,0.0674825
1.76086,2.21828
2.79075,1.75807
1.65716,2.73073
3.19062,1.49743
-0.313404,0.501551
4.0348,0.997899
2.40801,0.872705
2.37851,-0.0610036
0.644206,0.785302
0.291478,2.41931
1.11803,0.284831
3.37943,1.60344
3.77939,1.61011
2.25215,0.768145
2.63028,1.83413
-0.801298,-0.0543183
-0.552024,1.21297
3.0224,2.1835
1.02873,2.28266
0.436006,1.97224
-1.71298,2.56335
0.52488,0.336646
1.48589,-0.215891
0.842172,0.565763
1.80096,2.52052
-2.39352,0.208665
-0.55406,0.76177
0.799935,0.833398
1.9795,-0.167617
1.9897,2.96669
-0.475144,1.49639
5.1756,0.376735
1.77085,1.5364
2.23647,1.46054
3.43713,1.00072
1.50734,0.926731
0.649707,1.01303
0.34702,0.627882
-1.55916,1.38745
0.680755,0.361342
2.63177,2.20605
5.60395,2.05175
0.504439,-0.0982361
-0.574733,0.464299
0.487646,0.0792205
0.519455,0.692593
-0.718894,0.594653
-0.220437,0.804528
0.432481,1.34975
1.27842,1.13606
-0.923586,-0.468476
-0.538622,-0.299642
0.0303375,0.101377
0.781048,-0.0245934
1.21411,0.385627
-0.127441,-0.646327
-0.101368,-0.334912
-1.15427,-1.90304
1.08709,0.532509
1.6822,2.47035
0.474594,1.4015
1.62837,2.08753
2.06279,1.77989
0.386873,0.628567
0.393986,0.711996
2.08465,1.4428
1.74703,1.6952
2.15124,1.64412
2.25826,1.63941
0.822209,0.702959
-0.731942,-1.02679
0.0769983,-0.174497
2.81767,3.15002
1.58372,1.72739
0.795493,1.17049
1.92968,1.58289
-0.334869,-0.0964293
0.0382507,0.348746
0.792149,0.60884
1.16261,0.225453
1.28766,0.894317
1.88789,2.08588
1.4318,1.17465
0.735449,0.640859
0.120056,0.674816
1.1021,1.93571
0.817147,0.887239
0.0411441,0.757451
-0.839858,-0.334738
-0.717676,-0.303889
1.00997,1.21463
1.56919,1.6562
2.22888,2.62314
2.75753,1.94485
0.651698,1.50571
-1.11971,-0.392149
0.314792,0.689019
-0.533032,-0.960447
3.65643,3.59965
0.124192,0.490798
0.248251,0.708273
1.08343,1.01672
-0.0147125,-0.7764
-0.189028,0.448816
2.86095,3.1099
1.98165,2.56398
0.619716,0.664521
1.97349,2.1104
1.95335,1.97267
0.882146,0.654653
0.687137,0.274015
1.17798,1.10785
-0.688863,-0.457053
0.527414,1.22677
0.533053,1.13655
0.123647,0.670395
0.0804226,0.942494
2.44601,1.55528
0.307945,0.352785
2.05095,2.09605
0.628865,0.548219
0.697192,0.725251
1.11514,0.79664
2.6294,1.69562
1.26714,1.53421
-0.574322,0.109206
-0.0891814,-0.470427
-0.0559891,0.286123
1.93175,1.849
2.43761,1.43962
0.80021,1.00939
1.31162,1.36799
1.02531,0.82741
0.729926,-0.571155
0.171613,0.975161
0.555285,0.168025
1.7318,1.37892
2.5397,3.26284
1.31275,1.68121
0.272513,0.388156
1.33994,1.54065
0.948465,1.60477
-0.262549,-0.4625
0.857377,0.711662
0.415816,0.861834
-0.343555,-0.191971
2.37265,2.50304
0.947915,0.513663
1.48951,0.952587
-0.0842868,-0.201573
1.22264,2.02318
1.77605,1.87615
1.27581,1.61439
0.985079,0.555931
-0.919326,-0.862559
1.46488,1.5082
0.583681,0.689356
-1.26191,-1.4553
1.19663,1.3081
0.968365,1.48709
0.991777,1.0184
3.06354,3.12861
0.141604,-0.109052
-0.39391,0.449669
2.53123,3.25102
2.75417,2.09747
0.67578,0.572398
-0.262596,0.510586
-0.715817,-0.457552
1.31573,1.24538
0.361993,0.819439
2.28418,1.40399
2.70016,2.66403
-0.532225,-0.129372
3.11768,2.80732
0.49906,0.632647
4.57196,4.76744
-0.114462,0.252206
0.332548,0.898345
1.91663,2.60772
0.58149,-0.0113769
2.33439,1.75955
1.63688,1.15845
-0.101534,-0.34415
-0.360126,-0.456084
2.90642,2.45785
3.60051,4.13946
0.715178,1.18658
1.32322,1.70605
-0.693463,-1.00147
2.65622,2.59
0.595795,0.123307
1.33802,0.777113
0.283293,0.251171
1.36403,2.03384
1.27641,0.86048
0.546894,0.389371
1.33647,1.3956
0.174589,0.434716
1.0495,1.05111
1.40638,1.82595
1.94977,1.6456
-0.31654,-0.0866221
1.26109,1.59322
-1.23134,-0.254317
1.44937,1.70062
1.74981,1.80082
-0.598561,-0.453294
0.469257,0.307959
3.87881,4.1642
-0.670284,-0.301752
-1.49723,-1.16757
-1.77258,-1.70264
1.192,1.24731
0.425669,0.193322
1.32557,1.35849
0.821226,1.34073
0.833749,0.441326
1.02604,1.20123
1.5062,1.20891
1.66688,1.7828
1.10373,1.35631
0.778909,0.88393
-1.31391,-0.848788
0.653219,0.536403
1.14508,1.72062
2.41905,2.3206
1.18039,1.09391
0.84203,0.20597
0.70096,0.835672
0.184168,0.567186
-0.139525,-0.170779
0.77936,0.534379
2.70943,2.35611
1.59687,1.59228
0.808732,0.62839
1.70487,2.21425
0.711428,0.0624585
-0.161858,0.450963
-1.33123,-1.76284
1.34578,1.4591
0.60168,0.401444
1.4089,1.77728
1.49943,1.47412
1.08509,0.609686
2.20009,1.77585
1.13088,1.04363
-0.497396,-0.921042
1.05446,1.22702
1.82645,2.77319
1.31402,1.64739
1.55164,0.720905
2.09621,1.8697
1.94543,1.55061
0.423653,1.13548
0.627896,0.358654
1.13159,0.883027
-0.220255,-0.663791
-1.67742,-1.89991
0.520032,0.632784
2.61161,2.40975
-0.78791,-0.862506
0.938235,1.35748
-0.678432,-0.754414
1.47075,1.26843
1.83538,2.29092
-0.919807,0.579352
2.45131,1.47107
-0.0573168,-0.686208
0.765981,1.81176
0.582835,0.711746
3.06891,3.25985
0.246279,0.813083
1.70358,1.56708
0.708672,0.615791
-1.60737,-1.4745
-0.637615,0.0175691
2.00312,2.65017
-0.0695358,-0.462292
1.26697,1.28581
0.390352,1.24759
0.104958,0.0948781
0.864472,0.594357
1.96731,1.2346
0.722899,0.443574
-1.40612,-1.94436
1.45394,0.787405
0.702393,1.16932
0.215219,0.055378
2.38716,2.43365
-0.678097,-0.129621
0.890165,0.281404
1.48877,1.53047
2.2141,1.92907
2.29296,1.87131
1.7602,1.00123
-0.276134,-0.0397006
0.491022,0.441479
-0.31097,-0.940933
1.37976,2.48076
2.17182,2.43578
1.63302,1.56995
-2.19791,-2.20294
1.37456,0.732699
2.03048,1.48171
1.14155,1.23188
-0.0928371,-0.110338
0.939302,0.491248
0.198193,0.383604
1.15053,1.74176
1.12294,1.57884
1.72716,2.23257
0.519008,0.70597
1.10504,1.09202
1.52641,1.61764
1.18191,1.67408
2.00446,1.71396
1.29251,1.07466
0.655637,0.534859
1.57576,1.68278
0.245647,1.01794
0.224705,0.35091
2.35271,1.62548
-0.415098,-0.988533
-0.99805,-0.919161
0.0447933,-0.0579395
1.29501,1.4606
2.68139,2.30319
1.27812,0.826812
-0.355405,-0.19504
1.13745,0.429032
1.60112,1.6942
1.21577,1.55629
0.84822,0.248547
2.90775,3.2843
2.38727,1.12059
3.19545,3.03954
0.566922,0.319851
0.921465,1.57267
1.6308,0.96784
0.412407,-0.449365
2.99185,3.21131
0.366873,0.435053
-0.263895,-0.60987
0.367298,0.368579
1.27989,0.845683
-1.15679,-0.606012
1.52692,1.73671
0.769674,0.76404
2.22081,2.0818
2.58946,1.7252
0.107943,-0.212134
1.55871,1.30913
1.6844,1.78754
1.54219,0.786124
1.18102,0.902766
-1.46026,-0.93031
0.572625,0.49579
-0.0462909,-0.190631
1.29909,0.812259
2.2619,2.51076
1.04842,1.71304
0.948401,1.32124
2.05648,2.03256
0.0527273,0.441878
0.874742,1.06124
0.769107,1.1324
2.25747,1.53685
0.438506,-0.105804
1.03593,0.85601
1.20796,1.14292
0.591796,1.15995
0.676178,0.575751
0.886503,0.701866
1.41515,1.18494
0.0537148,0.7704
0.794191,1.13304
1.15821,0.992754
0.730008,-0.0703951
2.74647,2.34291
2.35186,2.33901
0.94541,1.28261
0.958168,1.12793
2.05803,2.31215
1.66547,1.21648
0.924394,1.49418
0.943569,1.50446
0.303094,-0.261933
3.21526,3.06049
2.27046,2.85897
-0.0763488,-0.109528
0.343802,0.386423
0.34189,-0.090469
1.80834,1.71492
1.65981,1.12658
-0.223217,-0.0860817
1.33968,1.68052
-0.646944,0.368341
-1.43241,-1.95364
-0.274539,-0.507477
-0.506395,-0.393466
2.26438,2.01136
2.5367,2.45752
0.974948,0.506975
0.357967,0.0173862
1.50921,1.88726
1.16752,0.784413
1.26492,1.73512
0.419782,1.3441
1.07319,0.208411
2.43424,2.18129
1.58255,1.40259
0.935046,1.41381
0.182585,-0.129666
0.428161,-0.498148
2.59431,1.99094
0.915339,0.519853
2.2927,1.95719
0.695994,0.108425
0.682563,0.646236
0.89222,1.06109
1.87174,1.99506
0.00322974,0.782177
0.0885591,0.810457
0.581096,-0.130222
1.31854,0.98798
-0.105468,0.371308
2.08067,1.72195
0.301527,0.839593
1.53022,1.60125
2.96626,3.33075
-0.153128,-0.477772
-0.453725,-0.555458
2.71086,2.2218
2.08816,2.84325
1.17464,0.637577
2.73181,2.54875
2.0993,2.39073
1.17863,0.776283
-0.98782,-1.28922
0.934732,1.48011
-0.858886,-0.219993
2.00239,1.8973
0.622834,0.650246
1.69993,2.87004
2.38396,2.101
0.886503,1.5931
0.835591,0.672194
0.946406,0.190198
0.865679,0.834562
2.80966,3.43329
-0.885125,-0.427084
1.14471,1.4833
0.22648,0.844706
0.625527,1.7355
1.4649,2.01331
1.73537,1.62412
1.59196,0.784742
1.09458,0.840521
0.509027,-0.0422536
0.670149,1.19701
2.03351,1.21808
1.04285,1.30952
0.553607,0.589497
0.517709,0.42366
1.62364,1.78814
-0.00392204,0.0383576
1.38278,1.19034
1.05495,1.26564
1.16692,0.785678
0.74609,0.849522
1.60912,1.79753
0.40438,1.27553
0.850407,0.854587
1.85517,1.15428
1.78404,2.28039
2.60097,2.98655
0.829436,1.04051
2.94777,2.69992
0.0874611,0.26277
1.13706,0.912955
0.887302,1.63224
-0.203414,0.195472
0.562651,0.223182
-0.232265,-0.138066
1.45247,1.58588
2.87065,3.1103
0.626902,0.493998
2.28581,2.19669
1.78395,1.59743
1.01084,0.744932
-0.315917,-0.67101
1.22961,1.58311
0.397423,0.527832
0.298351,0.529469
1.13845,1.30185
0.322838,0.943406
1.93531,2.56564
0.977407,0.973739
-0.693467,-0.480494
0.797589,1.10731
1.14843,1.26995
1.33331,2.33592
1.51796,1.63821
-0.637201,0.0854626
0.31363,0.563338
1.24104,1.71577
0.597317,-0.184373
-0.237689,-0.477646
-1.1568,-0.686805
0.0629188,0.539023
2.48698,3.35185
2.09148,2.8322
0.925739,1.15207
1.48211,1.82799
1.3674,1.22086
0.827454,0.401149
0.447785,0.662419
-0.747796,-1.3949
1.65557,1.55672
1.35758,1.11321
1.4433,1.77697
1.51241,1.03635
3.13179,2.10538
1.2106,1.0907
0.579836,0.464239
-0.335026,0.25381
1.14761,1.86616
0.319595,0.563567
0.454896,0.737371
0.496294,1.08373
1.4037,1.57223
0.168685,-0.0125497
1.52965,0.965589
1.17902,1.8108
3.56147,3.97086
2.75059,2.1674
0.512823,0.864079
0.0594117,0.137455
-0.0966496,0.87348
0.108273,0.0667775
-0.580739,-0.630581
1.23092,1.0223
0.479136,0.61448
1.38644,1.79428
1.25214,0.767961
-0.108757,-0.215958
-0.340764,-0.728373
2.48884,2.13887
1.93135,1.50128
1.02952,1.5669
0.762291,0.817997
2.33794,1.98225
-0.517062,-0.365214
1.10701,0.473957
0.50707,0.149379
0.761791,0.982651
-0.610075,-0.477996
0.614537,0.816957
1.29466,1.16598
1.4603,1.3178
1.22946,1.27349
1.09002,1.074
-0.736499,-0.241937
0.284923,0.208439
1.15755,0.466901
1.88653,1.72808
1.28554,1.93536
-0.498712,-0.208123
0.254245,0.515058
1.35368,0.281245
1.96035,2.59327
0.102522,-0.704631
1.05037,1.68311
1.99031,1.64047
1.04081,1.70883
-0.503563,0.062274
0.2087,0.00756887
3.15304,2.46853
-0.455786,0.080088
1.55858,1.69814
0.637587,1.34103
1.02756,0.110449
1.03372,1.59849
0.625584,0.798159
2.25054,2.31797
0.588834,0.832039
-0.0730841,0.585105
0.482839,0.947005
0.618493,0.180235
2.33432,2.18661
2.22481,2.83109
0.625167,-0.104992
2.46875,2.45711
1.92229,1.83931
1.67225,1.76392
0.934707,1.15063
1.38587,1.62986
2.92895,2.17331
1.19243,0.506749
2.15155,1.86637
-1.17958,-1.21524
1.27866,0.852343
0.868514,0.311106
-0.238817,-0.256901
-1.04504,-1.73688
-0.69649,-0.601473
3.10732,2.53219
2.78425,2.81693
0.527481,0.533045
2.2288,2.69414
0.959817,0.962505
0.963001,0.52794
2.67598,2.75851
1.6071,1.43457
1.2306,0.883171
1.89088,1.68898
1.84218,2.1464
1.34109,1.57633
2.99384,3.31137
-0.517526,-0.694933
1.88374,2.31747
1.13302,1.30326
-0.117814,0.227651
1.41884,1.7447
1.98739,1.62512
1.60154,1.72297
1.01026,0.399183
1.36712,1.2564
2.12678,1.5644
0.913263,0.259981
0.765906,0.600086
-0.517858,-0.774153
0.766689,0.696448
-0.262221,0.0553182
1.48718,1.44672
-0.0621861,0.0176739
0.816451,1.32442
3.07125,3.39925
1.63809,1.66141
1.63957,1.01784
1.67896,1.5461
1.24611,0.516086
0.981825,1.14127
0.204595,0.249916
1.13366,0.761047
2.24837,2.19545
2.61575,3.33848
1.92107,1.25165
1.71651,2.20107
0.537208,0.556115
2.36135,2.73158
1.03783,1.12637
-0.644082,-0.361719
-0.656588,-0.932644
0.776903,1.17163
1.68072,2.04165
-0.169614,-0.390081
-0.9734,-0.874665
-0.0809033,0.380898
1.90478,1.54542
1.25379,1.24858
1.07593,0.712543
0.259741,0.986959
1.19922,0.697018
0.631365,0.979691
2.62677,1.90109
-0.0423935,-0.0232189
1.48816,1.24573
2.49387,2.4256
1.79152,1.74841
0.831909,0.57769
-0.365304,-1.25743
0.192518,-0.0784854
-0.359386,-0.88318
-1.1907,-0.743659
0.729037,1.09527
2.1316,2.75444
1.04935,0.203019
2.56274,2.75354
1.70463,1.48262
1.40986,1.55656
1.75888,1.32207
2.69017,1.99991
1.40546,1.44475
1.18708,1.14718
1.16655,1.27984
2.01302,1.93986
2.49573,2.22954
1.46047,1.4746
1.43969,1.7778
1.06494,0.926659
1.64266,1.52369
3.41995,4.07311
0.84083,1.21949
-0.570447,-0.301641
1.18943,0.722099
0.880211,1.39008
0.224167,-0.0254764
1.31944,1.08225
1.4384,1.24477
2.23231,2.00249
0.0653693,0.155074
-0.830126,-0.286456
-0.712522,-0.553527
3.19924,2.60132
-0.391439,-0.222785
0.859343,1.11714
-0.122801,-0.437667
1.45657,1.43574
0.802819,0.435897
0.842581,0.721393
0.196725,0.179123
0.590846,1.05126
0.933918,1.76655
0.0135658,-0.259517
0.339464,0.907175
1.19934,1.23995
0.0588224,0.283975
1.28959,0.928237
-0.532081,-0.283805
2.68819,2.77894
-0.547113,-0.564591
1.93402,2.12258
1.51176,1.34698
0.257276,0.561715
1.5545,2.00144
0.434239,1.73913
0.301711,0.372904
0.312262,0.391118
-0.286706,0.131329
0.907536,0.883279
2.11388,2.65537
1.71029,1.73865
1.91806,2.16766
0.176907,-0.803705
1.12419,1.37766
0.676099,0.463518
0.81161,1.22293
1.41606,1.09963
0.208624,0.589124
1.38892,1.53604
0.425624,-0.472131
0.396891,0.828909
-0.749836,-1.17284
1.41529,1.32051
2.14931,2.19924
0.699572,0.335516
1.70357,1.50571
-1.13644,-1.51152
0.20729,0.00254268
2.10524,1.90598
-0.337219,-0.537554
2.2474,2.42931
2.37929,1.54241
-0.0398574,0.315213
1.07596,0.488358
1.8525,2.58484
-0.207976,-1.02695
0.266993,0.350526
1.13825,0.801246
1.9217,1.61793
1.11897,0.631567
0.422724,0.533909
0.92347,0.241371
0.585791,0.482473
0.62874,0.189013
0.89885,0.904188
0.233785,0.505117
0.162582,0.384301
1.82022,1.78697
-0.748411,-0.926844
0.128998,-0.0343927
1.30643,1.11922
1.03087,1.19612
1.70479,1.561
0.774767,1.11562
1.92911,1.65499
0.0662562,0.815141
0.68619,1.51961
0.75392,0.910077
1.26976,1.81965
2.02607,1.20793
0.602741,1.04162
0.395082,0.0734858
2.56018,2.28072
0.941755,0.575011
1.4205,2.08471
-0.0492401,0.44093
-0.0737508,0.199619
0.941248,0.553008
0.215372,0.661736
1.56669,1.65924
-0.321309,0.488088
2.02924,1.93256
1.2448,0.721667
1.18052,1.37202
1.3443,1.15751
0.17444,-0.242689
-0.376782,-0.0340371
1.33264,1.78322
1.54369,1.03895
2.25175,2.00858
2.18793,2.31414
1.39068,1.65526
-0.817768,-0.842326
-0.361684,-0.426597
1.49923,1.84092
-0.339306,0.725656
0.998825,0.747315
1.57107,0.954227
0.788818,0.0277598
1.3431,1.17547
1.99383,1.33334
1.07485,1.49235
2.09125,2.4455
-1.10061,-0.738107
2.6186,2.39622
1.1907,0.758661
2.13855,1.85022
0.0176138,-0.309428
1.67336,1.61658
2.04213,2.10385
2.81949,3.16041
0.0701859,-0.056078
1.35258,1.59701
1.47719,1.27869
0.66245,0.337575
1.62424,1.1608
0.481805,0.871921
1.41092,0.956046
0.474794,0.614386
2.13436,2.18786
2.09417,2.14187
-0.367598,-1.19194
0.952223,0.926147
1.30487,1.46173
1.82546,0.971444
0.083232,0.320795
1.59673,2.67867
-0.269266,-0.248306
0.843251,0.776389
0.582091,0.609027
1.06545,1.46999
1.06729,0.977003
1.84011,1.54008
0.395569,0.385257
1.33212,0.55934
1.8625,1.40991
1.49855,1.28091
1.14091,0.973731
1.03264,0.667155
0.371411,1.02372
-0.206921,-0.168
1.88836,1.6543
1.42475,1.80189
0.694297,0.104987
0.71944,0.76792
0.313565,0.388725
0.227833,0.0579462
-0.556523,-0.625032
2.05254,2.09235
-0.183705,-0.107457
1.10078,0.876016
1.75563,2.61439
-0.147609,0.361576
0.94338,1.55779
1.18807,0.914765
1.66991,1.79567
0.746911,0.25642
2.41741,2.38341
1.66655,1.734
0.168339,0.588041
-0.523377,0.290715
1.13332,0.690196
1.43099,1.60962
-0.347884,0.114248
1.34817,1.35619
2.05143,1.13274
2.61569,2.37366
0.918236,1.28211
3.21919,4.13648
1.26186,0.931826
0.318898,0.220478
1.77533,1.5885
0.53702,1.19519
2.60049,1.85194
-0.428777,0.293066
1.28098,1.04445
0.166715,0.163763
0.211627,-0.173557
2.23943,1.9753
1.50607,1.225
1.83554,1.42098
2.66177,3.74052
1.63231,2.02574
1.2478,0.919073
3.68099,3.48512
3.07534,2.88884
1.62894,1.16353
-1.37303,-0.93257
1.76074,1.3534
2.03949,1.09725
1.64808,2.49351
2.15076,2.59709
0.824069,0.867389
1.27465,1.67325
1.25603,1.17875
0.135874,0.80153
2.0642,2.54552
0.32268,0.3613
1.27898,1.02142
1.48908,0.903017
1.94488,1.28044
1.33577,1.53128
3.14607,2.26191
1.88341,2.01463
1.40054,2.1974
-0.888503,-1.05969
0.264792,0.889263
2.52491,2.43054
0.505467,1.34444
1.41755,0.953371
0.110698,-0.0762423
1.29588,1.18044
0.481465,0.797577
0.547471,1.05367
0.275763,0.146296
1.27228,1.22986
-0.336327,-0.398659
0.257578,0.828751
0.813232,0.270093
-0.955852,-0.717432
1.81537,3.04958
0.58435,0.506254
0.708836,1.86033
0.213124,0.707654
2.73798,1.71974
3.37979,4.12549
0.524554,0.501717
1.44089,1.85819
2.50214,2.77292
2.14722,2.00934
1.91189,2.41349
-0.999065,-0.982448
0.32694,0.6496
-0.408018,0.351123
1.13067,0.366631
1.61694,0.566811
0.588529,-0.198093
2.23242,2.57405
0.786642,1.02747
-0.235873,0.285379
1.21596,0.798115
-0.284824,0.55132
1.01664,0.835465
0.928541,2.20536
1.54507,1.5487
0.781573,0.748788
-0.0202969,0.0819674
0.959564,1.50662
-0.405039,-0.208873
0.952993,0.503964
0.551632,0.289435
0.854041,0.456214
2.40762,2.65848
0.641953,0.7998
1.17538,0.226126
3.00367,3.12594
1.38014,1.37002
1.08094,1.88249
1.38497,1.10539
1.06835,1.41707
0.954356,1.37178
-1.06994,-0.526394
1.65496,1.56534
2.50352,2.1337
2.58867,2.61207
2.08707,2.54275
0.93746,0.700712
0.0364189,0.0543931
1.25381,1.21489
1.64845,0.623786
-0.0998741,0.00102498
-1.01261,-0.804279
0.175658,-0.301589
0.764832,0.757032
0.678337,0.364659
0.259405,0.983504
2.17406,0.978677
0.91348,0.389135
0.0409186,-0.201822
0.636182,0.204857
2.0158,2.02867
2.52156,2.22774
2.52453,3.00198
2.74035,2.36368
2.02432,2.41104
0.902147,1.01805
1.42518,0.948688
1.1955,1.07033
0.764773,0.929854
0.650043,1.08869
1.06321,1.03676
1.72687,1.95536
0.569687,0.601766
1.78985,1.88166
0.789258,0.284939
-0.573438,-0.632968
1.24866,1.11966
0.615794,0.391413
0.0619879,0.255701
0.0973719,-0.0857298
1.71869,1.11827
0.976085,0.706982
0.164951,0.401196
-0.160709,-0.055112
1.43244,1.23752
1.16582,1.57669
0.0291646,0.330727
-0.892786,-0.0518504
-0.94562,-0.95608
1.84588,1.811
1.5732,1.39013
2.83905,2.43044
0.347884,0.569944
1.76175,1.68202
0.849733,1.019
0.881403,-0.257209
0.815803,0.380328
0.566341,0.513848
-1.03254,-0.340637
1.37727,0.963286
0.453823,-0.0169935
2.79131,3.19767
1.19796,1.13007
2.70163,2.46193
1.82876,2.32774
2.25076,1.94157
0.927718,0.320664
1.01489,1.34252
0.363001,0.592404
1.34187,1.6908
0.500946,0.203869
-0.712691,-0.614459
2.31316,2.59521
1.79013,1.76272
0.888569,1.46366
0.375807,0.21095
1.10772,1.76061
1.13482,2.15963
2.2243,1.62831
-0.22349,0.534096
0.868058,1.55454
1.38288,1.08377
0.414766,0.0989788
-1.48012,-1.12962
1.93192,2.77905
1.31925,1.12651
0.348905,0.0330853
2.35492,2.42354
2.49891,2.80368
-0.557409,-0.869658
1.36863,0.788143
0.566437,0.27106
0.376819,0.0663849
-1.00016,-0.958212
0.870137,0.650515
2.15915,1.45278
1.3261,1.30547
2.39988,1.44647
0.156257,0.267703
1.47406,1.58022
0.661437,0.863691
0.779195,1.55889
1.48276,1.08195
2.86815,2.27463
-0.604049,-0.565052
0.737148,1.05443
1.46556,2.19749
0.404452,1.48279
1.19747,0.437733
3.01157,3.12721
1.94803,1.54398
1.4553,1.71609
1.88169,2.62483
2.68931,2.54529
1.55746,1.65874
