pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.301574,0.259947,0.143006,0.295473,-0.725586,-4.77706,-1.7033,5.3811,3.29923,-8.92355,-4.66846,-9.81507,0.722772,3.2223,3.2223,14.5663,1.73909,-0.95346,-0.95346,1.68552,8.30618,0.00378857,0.00378857,3.22772,7.06172,-3.06066,-3.06066,9.22476,-10062.1,0.390008,0.216931,0.29284,0.10022,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,-2.03152,-1.79711,0.879803,0.0859599,0.0859599,0.983207,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,-3987.94,126
0.728465,0.242485,0.0240115,0.00503883,6.40354,-0.500674,-2.5531,2.10541,-0.433553,8.48838,-0.262414,-4.68371,1.46885,0.576236,0.576236,4.95941,16.6302,3.95823,3.95823,11.9667,0.522972,-0.253792,-0.253792,0.427269,5.16046,-4.4153,-4.4153,4.36682,-6599.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.249445,0.379565,0.236643,0.134347,-4.68307,-5.13921,3.24331,-5.36763,8.7767,3.01625,0.381428,-0.387239,4.99289,-1.94626,-1.94626,17.5982,4.70125,-0.170978,-0.170978,0.98571,16.6498,22.4135,22.4135,34.3129,18.1816,10.4799,10.4799,20.9678,-6640.25,0.216931,0.10022,0.29284,0.390009,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,1.98295,1.97645,1.19291,-0.222702,-0.222702,0.891827,1.28447,0.207976,0.207976,1.04945,0.962459,0.122668,0.122668,1.16928,0.879803,0.08596,0.08596,0.983208,-3987.94,269
0.106939,0.16282,0.31777,0.412471,5.76191,-2.36792,8.2417,-2.3752,6.98232,2.78672,-6.78578,8.33205,3.26501,5.21361,5.21361,10.2608,13.1034,5.9986,5.9986,2.94927,5.68831,-6.06808,-6.06808,7.51328,1.89538,1.21249,1.21249,11.152,-19116.7,0.29284,0.10022,0.390009,0.216931,1.96754,-1.89402,-2.03152,-1.79711,1.98295,1.97645,-1.90083,2.05607,0.962459,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,0.879803,0.08596,0.08596,0.983207,1.19291,-0.222702,-0.222702,0.891827,-3987.94,118
0.00125871,0.334045,0.338743,0.325954,5.80916,-8.35165,3.77659,6.26615,7.4517,9.22988,-0.226506,8.59431,6.11768,3.69254,3.69254,4.94061,1.50473,-3.34908,-3.34908,7.69639,18.9868,3.20966,3.20966,2.45421,10.1187,-4.4582,-4.4582,4.47607,-16655.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.292945,0.34849,0.334328,0.024237,-3.46326,3.58207,0.221867,6.87406,4.37644,-9.89153,-8.3089,-2.76672,3.90747,5.48271,5.48271,10.9113,11.3601,-4.33351,-4.33351,2.47862,4.26549,-8.10728,-8.10728,15.7963,14.9953,5.34838,5.34838,2.10187,-11893.9,0.10022,0.390009,0.29284,0.216931,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,-3987.94,139
0.0975211,0.478289,0.330603,0.0935867,8.26622,1.69994,7.76292,8.64795,6.08884,-9.44872,-5.71013,8.41087,7.79098,-1.45429,-1.45429,4.22158,7.02785,3.92753,3.92753,5.52157,17.484,-7.43977,-7.43977,4.57582,15.0615,-3.53221,-3.53221,8.88463,-9105.48,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,-3987.94,91
0.0933951,0.245363,0.392616,0.268626,0.972976,9.2529,7.50607,0.149472,4.0338,-6.72715,4.08048,-8.03846,1.18859,-1.17606,-1.17606,1.55878,3.57681,-5.49802,-5.49802,8.75889,10.1799,-3.27558,-3.27558,1.06397,13.9253,1.43637,1.43637,2.75246,-21208.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.355395,0.239527,0.368174,0.0369036,-6.24905,-8.40109,3.43751,-8.75365,5.14634,-7.4338,8.20562,-5.99087,5.45515,3.98006,3.98006,5.77992,1.42958,-1.8597,-1.8597,2.42356,1.65326,-2.03501,-2.03501,6.37262,1.24889,-1.79586,-1.79586,18.3133,-10709.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.108122,0.316069,0.414956,0.160853,3.81023,0.278115,5.8427,-1.00216,8.66228,7.70598,0.956854,0.503206,3.29524,4.92707,4.92707,8.12396,16.298,-2.61506,-2.61506,3.85308,26.4952,17.8958,17.8958,19.6173,17.0502,-7.6449,-7.6449,5.39922,-5416.33,0.29284,0.390008,0.10022,0.216932,1.96754,-1.89402,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,0.96246,0.122668,0.122668,1.16928,0.879802,0.0859595,0.0859595,0.983205,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891828,-3987.94,95
0.0564529,0.467648,0.113909,0.36199,7.11609,-1.9994,-7.03045,3.7093,3.1167,-6.00808,7.94279,4.31274,9.99571,-3.93722,-3.93722,2.28242,1.52797,2.92963,2.92963,7.21257,0.413882,0.77341,0.77341,9.89045,0.498873,-1.41504,-1.41504,7.54181,-10337.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.306776,0.209356,0.204336,0.279533,-3.47029,2.78952,6.20064,9.00568,2.35639,2.40875,-1.32147,-3.28164,6.63368,-3.31751,-3.31751,1.6983,12.7459,3.99745,3.99745,1.274,10.4972,-13.4193,-13.4193,23.7874,2.50863,-3.06719,-3.06719,7.73328,-5835.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.169548,0.299924,0.306362,0.224166,-8.67022,1.61598,-6.07286,-1.38471,-3.11223,-6.82651,-5.78735,-6.33797,0.374008,-1.19554,-1.19554,18.8207,2.61267,-1.81495,-1.81495,1.74456,9.00797,0.0393554,0.0393554,2.04624,0.116222,0.997723,0.997723,17.508,-19462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.589598,0.00140313,0.157435,0.251564,4.79904,-4.40868,5.60034,-1.05905,2.50784,8.28062,-3.65231,-6.70039,4.03654,-1.26999,-1.26999,4.73806,9.17514,8.40693,8.40693,7.75641,12.1577,-4.41515,-4.41515,1.91148,2.7035,-0.225663,-0.225663,0.411635,-8440.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.31448,0.418341,0.0612995,0.20588,-5.19875,-9.87679,2.70357,-8.34121,-7.7318,-2.66572,8.74207,7.61478,6.44706,-11.7124,-11.7124,22.9956,5.37068,-1.38747,-1.38747,9.17219,0.969791,0.625101,0.625101,5.83088,48.5949,10.952,10.952,3.8009,-8775.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0425662,0.22505,0.366003,0.36638,3.36458,-6.99517,8.6732,1.23479,2.79273,1.59291,-8.9145,-8.92495,2.13374,-1.93392,-1.93392,3.07899,2.3187,0.00633682,0.00633682,2.78736,0.0124148,-0.0819199,-0.0819199,5.78841,6.14056,3.20167,3.20167,4.83299,-12130,0.283625,0.389042,0.0173864,0.309946,1.93165,-1.91279,1.91759,1.97562,3.18119,0.227292,-1.98617,0.813276,0.95523,0.0844756,0.0844756,1.1248,0.920891,0.0896193,0.0896193,0.954765,0.0556575,0.414381,0.414381,3.718,1.15963,-0.0211642,-0.0211642,4.26554,-4048.18,183
0.24843,0.480109,0.233668,0.0377933,8.93163,7.88246,-1.92122,6.1029,8.99085,3.22583,9.92951,1.68489,0.0327969,0.427969,0.427969,21.1039,6.79371,8.43437,8.43437,10.472,10.8238,-8.59833,-8.59833,9.01163,13.754,6.89218,6.89218,11.7036,-11750.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.171168,0.286412,0.139922,0.402498,3.84293,-5.16923,-2.70205,7.36446,-1.4716,-5.97362,7.84132,6.64881,1.61278,-0.270207,-0.270207,4.7024,2.08943,-1.08911,-1.08911,2.11066,19.381,5.20077,5.20077,1.59615,4.93118,0.370886,0.370886,2.75567,-9908.88,0.371517,0.21967,0.0106884,0.398124,0.898873,-1.8711,-1.90862,2.03711,2.12639,-3.61049,1.99984,1.92993,4.13429,0.105753,0.105753,1.01335,1.17956,-0.192706,-0.192706,0.926222,0.209792,0.0230446,0.0230446,0.0331436,0.851023,0.0615463,0.0615463,1.06627,-4050.85,74
0.251929,0.246812,0.321832,0.179427,8.31783,3.81848,-8.42856,8.26744,9.02773,7.11052,5.50175,-7.31751,13.9521,-5.88715,-5.88715,3.116,9.87269,2.24463,2.24463,0.514717,2.00872,-1.14995,-1.14995,0.782038,20.3861,-4.96932,-4.96932,1.21157,-44348.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.227121,0.301603,0.134663,0.336613,0.202697,-4.58246,-0.720357,-5.38812,4.83906,-3.24091,-9.85801,7.98802,9.4017,-4.2351,-4.2351,17.2171,4.90747,-4.19438,-4.19438,12.4515,58.0245,-10.0629,-10.0629,1.78398,1.65693,5.81438,5.81438,32.2978,-6700.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0934222,0.226981,0.353529,0.326067,4.29637,-4.00324,-3.87727,7.74319,-1.61194,0.403716,0.457432,8.48651,2.49935,4.89144,4.89144,15.6373,0.677645,-0.041089,-0.041089,0.780564,6.00203,1.42804,1.42804,1.03357,1.26229,-2.09172,-2.09172,3.69894,-6959.48,0.29284,0.216931,0.10022,0.390009,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,-3987.94,123
0.221075,0.186878,0.218824,0.373223,-6.91982,-9.93695,0.380633,-4.2667,-2.51653,-4.1139,3.63231,-7.17313,0.213035,1.32338,1.32338,19.9011,9.8268,-2.02677,-2.02677,4.51549,9.41257,-0.880787,-0.880787,2.35274,30.2661,11.1348,11.1348,10.9977,-8660.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.444794,0.0972819,0.326701,0.131223,7.90607,-7.4966,6.6665,8.70035,8.15428,-1.99586,-9.73791,-4.97077,6.59176,-1.98971,-1.98971,6.75092,9.41253,-0.740237,-0.740237,7.30611,10.6436,7.06279,7.06279,6.82339,9.05132,6.257,6.257,7.33075,-9438.24,0.29284,0.390009,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,-3987.94,442
0.247726,0.245094,0.229636,0.277545,-8.74803,6.72295,-8.76589,6.4873,8.94883,0.575053,2.55553,0.19319,1.85678,-5.7429,-5.7429,19.1906,15.8369,-8.5417,-8.5417,4.66103,1.19349,1.12009,1.12009,1.48097,12.2818,9.35231,9.35231,17.0343,-6140.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.309369,0.230016,0.201316,0.259299,8.14622,-9.0013,6.85798,1.36826,5.49781,-7.59815,-4.86108,5.26175,1.7316,-0.50509,-0.50509,2.21039,10.1216,-4.27315,-4.27315,4.10979,13.4736,-11.9455,-11.9455,13.5588,9.03719,-9.88214,-9.88214,14.0103,-6393.41,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,-3987.94,142
0.47623,0.0724331,0.0861917,0.365146,-7.81764,8.60177,6.91382,-3.89337,5.74811,5.80174,-2.70055,-4.49425,0.863659,-1.24221,-1.24221,1.99024,4.86125,0.522099,0.522099,3.44594,18.9071,-15.9337,-15.9337,13.5385,5.01009,2.90237,2.90237,2.43559,-12138.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.356081,0.0835777,0.284212,0.27613,4.89724,-9.62071,5.74142,6.62477,0.227181,9.15022,5.6863,1.37996,3.33557,3.53863,3.53863,12.753,3.65992,-2.01307,-2.01307,1.83077,4.81514,-3.00962,-3.00962,1.88172,6.60672,1.59467,1.59467,0.388203,-19456.3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.254011,0.482082,0.221209,0.0426991,-1.72205,6.7892,-5.01761,4.27844,2.03741,-1.87384,7.49089,-6.35303,0.564636,1.44849,1.44849,3.95909,9.40662,11.7774,11.7774,25.4411,10.4655,7.24001,7.24001,8.45853,22.5156,8.66125,8.66125,4.44937,-6689.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.230702,0.383455,0.0319587,0.353884,-0.533963,-0.516825,5.43244,9.74784,3.24122,-8.59023,5.14364,-2.95817,29.1369,-6.24413,-6.24413,11.5072,18.0809,-1.24027,-1.24027,2.51173,6.58969,-3.34998,-3.34998,2.76445,3.57286,-0.0914335,-0.0914335,6.10516,-6147.13,0.220088,0.0130149,0.383457,0.38344,-1.89553,2.04063,2.28336,3.2438,0.921849,-1.9116,2.0018,1.88762,1.20232,-0.202864,-0.202864,0.912274,1.83439,0.340233,0.340233,0.0681608,4.06986,0.0244014,0.0244014,1.08517,0.80056,0.0258947,0.0258947,1.0447,-4050.66,591
0.293748,0.399408,0.217543,0.0893014,2.51839,-4.87188,-5.39531,-2.94498,-9.78923,-2.63447,1.81919,-3.71831,6.07015,0.374913,0.374913,14.886,18.7433,15.0095,15.0095,12.8687,4.45534,-9.74131,-9.74131,26.8497,2.2635,-1.511,-1.511,15.3926,-5880.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.084369,0.393525,0.0816569,0.440449,3.52115,-2.28692,-4.24061,-1.26352,-8.88624,-0.402602,-9.75871,3.96272,1.2758,-0.671019,-0.671019,0.605455,2.89099,-0.0538249,-0.0538249,3.0418,21.5423,1.1784,1.1784,8.53741,6.97894,7.43417,7.43417,10.9601,-7702.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.425837,0.0706367,0.0655841,0.437942,1.018,7.04323,-7.91848,1.26639,3.34276,-0.187047,5.83575,8.5169,1.65342,-2.93669,-2.93669,8.7097,9.63154,3.39124,3.39124,1.44488,0.772073,2.22887,2.22887,7.60581,0.384612,-2.01528,-2.01528,10.628,-11178,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.198899,0.34088,0.225905,0.234316,0.140247,8.35985,9.52425,-4.41535,4.83636,7.76325,6.88832,-4.54061,19.7606,-19.0623,-19.0623,18.4546,5.69459,2.73724,2.73724,17.3689,1.84886,-2.54618,-2.54618,13.6978,2.98487,0.103467,0.103467,0.0809112,-14306.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.759737,0.0299697,0.00221736,0.208076,-1.77186,4.74174,5.82445,5.00564,-9.7228,1.26957,-9.02033,-6.21848,22.6478,12.7745,12.7745,7.34239,9.47993,1.75964,1.75964,0.722723,20.0582,-4.96673,-4.96673,1.39572,14.3882,-4.72533,-4.72533,1.64154,-14532.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.158032,0.386485,0.075033,0.38045,-4.67111,-7.8125,1.21684,4.9301,-6.37279,3.29675,3.4281,9.1705,16.9087,-2.15093,-2.15093,2.7371,0.996798,-0.709305,-0.709305,0.74963,1.1713,1.96802,1.96802,5.7265,14.0383,2.75019,2.75019,5.43636,-11201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.280267,0.350314,0.329054,0.0403647,8.51866,-2.62615,-0.404875,-0.202423,4.28237,7.14297,7.18634,-0.272635,13.888,-6.54209,-6.54209,5.63487,0.0482051,-0.0569874,-0.0569874,1.36013,8.05427,10.2109,10.2109,19.0235,6.42112,-1.44628,-1.44628,5.23345,-6490.96,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,179
0.272537,0.269951,0.2128,0.244712,-8.03036,-0.678836,-7.01884,1.57569,0.34577,2.47416,1.32561,8.74916,27.2967,-1.48702,-1.48702,2.28802,1.15238,-4.59137,-4.59137,19.564,2.57068,0.112998,0.112998,0.982203,12.4562,10.6827,10.6827,10.0605,-5889.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0245279,0.488077,0.0801863,0.407208,1.70681,-8.24865,-0.0939531,-3.73901,1.57195,9.73919,7.6862,-4.01546,1.87037,1.23417,1.23417,2.27377,12.2757,7.12108,7.12108,11.4918,6.18998,3.05712,3.05712,1.56578,19.6778,3.09657,3.09657,0.921799,-6390.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
